text,label,avg_rms,rms_std_dev,silence_ratio,had_long_silence,call_duration_sec,call_hour,speaker_switches,noise_floor_db,speech_rate_wpm,dtmf_detected
"Hi, relief fund calling every dollar donated goes to help victims of this tragedy act now.",10,0,0,0,0,0,12,0,0,0,0
Please verify your account information to avoid suspension click the link sent,7,0,0,0,0,0,12,0,0,0,0
Urgent automated notice you qualify for free money from the government press one,6,0,0,0,0,0,12,0,0,0,0
Urgent automated notice you qualify for free money from the government press one this is your final notice.,6,0,0,0,0,0,12,0,0,0,0
Citibank calling your account will be permanently locked unless you confirm your details,3,0,0,0,0,0,12,0,0,0,0
Your router has been compromised allowing hackers to intercept your communications,2,0,0,0,0,0,12,0,0,0,0
Insurance company calling your policy needs to be updated to avoid coverage gaps,8,0,0,0,0,0,12,0,0,0,0
Account alert please confirm your billing information to avoid service interruption,7,0,0,0,0,0,12,0,0,0,0
Warning: please update and verify your account information to prevent unauthorized access,7,0,0,0,0,0,12,0,0,0,0
"Good morning, recorded message your property tax relief application needs review press one",6,0,0,0,0,0,12,0,0,0,0
Banking security team your account shows unauthorized transactions verify credentials,3,0,0,0,0,0,12,0,0,0,0
"Attention, this is the library notifying you that your reserved book is now available",0,0,0,0,0,0,12,0,0,0,0
Your SSN has been flagged for money laundering activity call us immediately,5,0,0,0,0,0,12,0,0,0,0
Notice: this is the IRS calling you owe back taxes and must pay immediately or face arrest,1,0,0,0,0,0,12,0,0,0,0
"Yeah, and maybe you can send me a friend in West in Facebook maybe About a little boy, you don't feel like I'm like a vampire You spend 10 years, so you're back in that, and you're not just an important person for me, to let's say your, or I want information just to take you to the ground, Facebook, and add your links to your friends in Instagram and Facebook or Manchester Maybe you can I love to facilitate your people supporting back-to-back systems",9,0,0,0,0,0,12,0,0,0,0
Calling to confirm your delivery will arrive between 2 and 4 this afternoon,0,0,0,0,0,0,12,0,0,0,0
"Hi, iRS notification your wages will be garnished unless you settle your tax debt today",1,0,0,0,0,0,12,0,0,0,0
Your mobile banking app has been compromised call us to secure your account now,3,0,0,0,0,0,12,0,0,0,0
Insurance fraud department calling your policy has been flagged verify your details,8,0,0,0,0,0,12,0,0,0,0
Bank security team we detected unauthorized access to your account verify now act now.,3,0,0,0,0,0,12,0,0,0,0
This is the software licensing department your Windows key has been stolen call us,2,0,0,0,0,0,12,0,0,0,0
"Attention, this is your last chance to reduce your credit card interest rate press one urgently",6,0,0,0,0,0,12,0,0,0,0
Your auto insurance has expired you are now driving illegally call to reinstate payment,8,0,0,0,0,0,12,0,0,0,0
This is the SOCIAL SECURITY office your number has been used in illegal transactions,5,0,0,0,0,0,12,0,0,0,0
Bank of America security alert your account has been suspended verify your information,3,0,0,0,0,0,12,0,0,0,0
Warning: disaster fund calling urgent need for donations to help storm survivors,10,0,0,0,0,0,12,0,0,0,0
"Good morning, account verification required provide your login credentials to continue",7,0,0,0,0,0,12,0,0,0,0
This is the IRS your request for extension has been denied you must pay immediately,1,0,0,0,0,0,12,0,0,0,0
Windows defender detected critical errors on your system call support immediately,2,0,0,0,0,0,12,0,0,0,0
Alert: hello calling from the dental office to remind you about your cleaning next week,0,0,0,0,0,0,12,0,0,0,0
We need to verify your identity please confirm your email and password right now,7,0,0,0,0,0,12,0,0,0,0
"Hi, iRS notification your wages will be garnished unless you settle your tax debt today",1,0,0,0,0,0,12,0,0,0,0
Your account has been compromised please confirm your security questions urgently,7,0,0,0,0,0,12,0,0,0,0
"uh So please so do it uh Well, it's you know won't be um It won't be just like I said",9,0,0,0,0,0,12,0,0,0,0
"Hello, your bank account has been flagged for suspicious activity please verify immediately",3,0,0,0,0,0,12,0,0,0,0
Medicare supplement plan calling you are eligible for dental and vision coverage free,8,0,0,0,0,0,12,0,0,0,0
"Good afternoon, disaster relief charity calling make a contribution to help flood victims today",10,0,0,0,0,0,12,0,0,0,0
Suspicious login detected on your online banking account verify your credentials now this is your final notice.,3,0,0,0,0,0,12,0,0,0,0
Relief fund calling every dollar donated goes to help victims of this tragedy,10,0,0,0,0,0,12,0,0,0,0
This is a courtesy call from your internet provider about scheduled maintenance,0,0,0,0,0,0,12,0,0,0,0
Tech support department we found malware on your device you must act today,2,0,0,0,0,0,12,0,0,0,0
Account verification required provide your login credentials to continue,7,0,0,0,0,0,12,0,0,0,0
Important security update please confirm your account details to stay protected,7,0,0,0,0,0,12,0,0,0,0
Verify your account to unlock full access provide your information to continue time is running out.,7,0,0,0,0,0,12,0,0,0,0
"Between Monday and Wednesday Yes, I understand I have to go I have a lot of work to do now Okay, I thank you and I'm waiting for it",9,0,0,0,0,0,12,0,0,0,0
Insurance fraud department calling your policy has been flagged verify your details failure to respond will have consequences.,8,0,0,0,0,0,12,0,0,0,0
Important: do not hang up this automated message contains critical information about your account this is your final notice.,6,0,0,0,0,0,12,0,0,0,0
This is a courtesy call from your internet provider about scheduled maintenance,0,0,0,0,0,0,12,0,0,0,0
"This way it can be different I don't have a job point If you have a financial confidence right here, do you have a contest No, I want to invest But I just want to make sure that everything is regulated",9,0,0,0,0,0,12,0,0,0,0
"Good afternoon, social security calling your monthly benefits will stop unless you verify now",5,0,0,0,0,0,12,0,0,0,0
This is an important message regarding your vehicle extended warranty press one at once,6,0,0,0,0,0,12,0,0,0,0
This recorded message is about a special offer available to you press one now failure to respond will have consequences.,6,0,0,0,0,0,12,0,0,0,0
Social security office calling we need to verify your identity to restore benefits,5,0,0,0,0,0,12,0,0,0,0
Important security message your bank account needs verification to restore access,3,0,0,0,0,0,12,0,0,0,0
Tech support department we found malware on your device you must act at once,2,0,0,0,0,0,12,0,0,0,0
"Good afternoon, hi I'm calling from the pharmacy your prescription is ready for pickup",0,0,0,0,0,0,12,0,0,0,0
Final warning your account needs immediate attention press one for assistance,6,0,0,0,0,0,12,0,0,0,0
Microsoft calling we have received error logs from your computer indicating virus,2,0,0,0,0,0,12,0,0,0,0
"Hello, your social security account has been compromised call immediately to verify",5,0,0,0,0,0,12,0,0,0,0
Tech support division your computer is sending spam emails without your knowledge,2,0,0,0,0,0,12,0,0,0,0
Your account requires immediate verification to prevent permanent suspension failure to respond will have consequences.,7,0,0,0,0,0,12,0,0,0,0
This is an important message regarding your vehicle extended warranty press one now,6,0,0,0,0,0,12,0,0,0,0
You are a winner in our customer appreciation lottery call to claim your free money,4,0,0,0,0,0,12,0,0,0,0
"Good morning, hi this is the building manager regarding the maintenance work next Tuesday",0,0,0,0,0,0,12,0,0,0,0
Until you will send me my funds You may even now You send with anybody,9,0,0,0,0,0,12,0,0,0,0
IRS calling please call back IMMEDIATELY to avoid criminal tax fraud charges,1,0,0,0,0,0,12,0,0,0,0
"Good afternoon, important security message your bank account needs verification to restore access do not delay.",3,0,0,0,0,0,12,0,0,0,0
Alert: this is your internet service provider calling about malicious traffic from your IP,2,0,0,0,0,0,12,0,0,0,0
Your account requires immediate verification to prevent permanent suspension,7,0,0,0,0,0,12,0,0,0,0
Microsoft alert your computer is infected with dangerous spyware call us without delay,2,0,0,0,0,0,12,0,0,0,0
"Good afternoon, congratulations you have been awarded a free shopping spree worth 2500 dollars",4,0,0,0,0,0,12,0,0,0,0
Windows defender detected critical errors on your system call support urgently,2,0,0,0,0,0,12,0,0,0,0
"Good afternoon, sSN suspension notice your number has been associated with drug trafficking",5,0,0,0,0,0,12,0,0,0,0
This is the IRS calling you owe back taxes and must pay now or face arrest,1,0,0,0,0,0,12,0,0,0,0
Account alert please confirm your billing information to avoid service interruption act now.,7,0,0,0,0,0,12,0,0,0,0
Alert: this is the IRS calling you owe back taxes and must pay immediately or face arrest,1,0,0,0,0,0,12,0,0,0,0
"I don't see the website itself I don't see the domain name, which is legal, but it's a strict issue The main issue is the language",9,0,0,0,0,0,12,0,0,0,0
Your auto insurance has expired you are today driving illegally call to reinstate payment,8,0,0,0,0,0,12,0,0,0,0
Your bank account has been locked due to suspicious activity confirm your PIN right now time is running out.,3,0,0,0,0,0,12,0,0,0,0
Urgent automated notice you qualify for free money from the government press one this is your final notice.,6,0,0,0,0,0,12,0,0,0,0
Notice: account verification required provide your login credentials to continue,7,0,0,0,0,0,12,0,0,0,0
"Good morning, suspicious login detected on your online banking account verify your credentials today",3,0,0,0,0,0,12,0,0,0,0
This is a reminder from your gym membership renewal is coming up next month,0,0,0,0,0,0,12,0,0,0,0
"um Because I so don't hear uh so good you know maybe can like you speak like louder Because so all the um properties of like the initial like variables with so that is you know like 2, um 2, 2, so and equals so 2, 2 uh Like all um of our so codes should like be different uh Then I think it's going to be 2 variables Any kind of water, sky, yellow, brown, green, yellow, and black, black, green",9,0,0,0,0,0,12,0,0,0,0
Federal agency calling your social security account shows irregular activity,5,0,0,0,0,0,12,0,0,0,0
Publishers clearing house calling you are our prize winner of 1 million dollars,4,0,0,0,0,0,12,0,0,0,0
Please update and VERIFY your account information to prevent unauthorized access,7,0,0,0,0,0,12,0,0,0,0
Important: congratulations you have been awarded a free shopping spree worth 2000 dollars,4,0,0,0,0,0,12,0,0,0,0
Medicaid calling you have been approved for free supplemental insurance,8,0,0,0,0,0,12,0,0,0,0
Free dental plan offer seniors qualify for no cost dental coverage call to enroll,8,0,0,0,0,0,12,0,0,0,0
"Attention, automated government assistance program calling you may qualify press one now",6,0,0,0,0,0,12,0,0,0,0
Urgent automated message about your health insurance press one to speak with agent,6,0,0,0,0,0,12,0,0,0,0
Let's do it Let's transfer it to B2C and we'll wait a few days Let's imagine that we're really fraudulent company,9,0,0,0,0,0,12,0,0,0,0
"Hello, bank security team we detected unauthorized access to your account verify immediately",3,0,0,0,0,0,12,0,0,0,0
um Coin market uh cap Coin uh market cap so Coin market uh cap Is so it possible you know like maybe so we can make a video call today or tomorrow,9,0,0,0,0,0,12,0,0,0,0
SSA urgent notice failure to call back will result in arrest and prosecution,5,0,0,0,0,0,12,0,0,0,0
Warning: lucky winner notification you have won the overseas lottery claiming is easy,4,0,0,0,0,0,12,0,0,0,0
"you know Transfer the like money that like I put like If not, so I will uh go with like your video uh I will you know go with you know your video All over the world I am waiting for it",9,0,0,0,0,0,12,0,0,0,0
Important: social Security Administration calling your benefits have been placed on hold,5,0,0,0,0,0,12,0,0,0,0
"Good morning, windows defender detected critical errors on your system call support urgently",2,0,0,0,0,0,12,0,0,0,0
Congratulations you have been awarded a free shopping spree worth 2000 dollars,4,0,0,0,0,0,12,0,0,0,0
IRS calling last chance to pay your overdue taxes before a lien is placed on your assets,1,0,0,0,0,0,12,0,0,0,0
"45 and like all the rest what you have on your balance Okay, that's not you will get I will wait thing I'm waiting until Monday",9,0,0,0,0,0,12,0,0,0,0
"Attention, insurance enrollment specialist your employer plan has changed act now for coverage",8,0,0,0,0,0,12,0,0,0,0
"You shouldn't be worried if you're honest If you're honest and you were bringing me back with the funds that I put, you shouldn't be worried That's why I'm saying that the real procedure of accounts cost And if it takes some specific time, it will take some specific time",9,0,0,0,0,0,12,0,0,0,0
This is the optometrist office your glasses are ready for collection,0,0,0,0,0,0,12,0,0,0,0
Your login credentials have been exposed verify your account to secure it now,7,0,0,0,0,0,12,0,0,0,0
Internal Revenue agent calling failure to pay 4200 dollars will result in imprisonment,1,0,0,0,0,0,12,0,0,0,0
"If I have a question, if I have a question, if I have a question, if I have a question, then I should make a question If I have a question, then I should work with it I'm sure you would approach it I think you should make it trading Trading structures can be different with my structure",9,0,0,0,0,0,12,0,0,0,0
Important automated alert regarding recent activity on your account press one,6,0,0,0,0,0,12,0,0,0,0
Credit card security alert a large transaction was attempted confirm or deny now,3,0,0,0,0,0,12,0,0,0,0
Alert: good afternoon this is the vet clinic reminding you about your pet's checkup,0,0,0,0,0,0,12,0,0,0,0
You qualify for a government insurance subsidy that covers your entire payment,8,0,0,0,0,0,12,0,0,0,0
Important: this is Google security your account has been accessed from unknown location,2,0,0,0,0,0,12,0,0,0,0
Social Security Administration calling your benefits have been placed on hold,5,0,0,0,0,0,12,0,0,0,0
Banking alert your account password must be reset now to prevent unauthorized use,3,0,0,0,0,0,12,0,0,0,0
Warning: free dental plan offer seniors qualify for no cost dental coverage call to enroll,8,0,0,0,0,0,12,0,0,0,0
Disaster fund calling urgent need for donations to help storm survivors,10,0,0,0,0,0,12,0,0,0,0
IRS calling please call back right now to avoid criminal tax fraud charges,1,0,0,0,0,0,12,0,0,0,0
This is the Social Security office your number has been used in illegal transactions time is running out.,5,0,0,0,0,0,12,0,0,0,0
Your SSN has been flagged for money laundering activity call us IMMEDIATELY,5,0,0,0,0,0,12,0,0,0,0
Your checking account has been suspended due to unusual login activity verify urgently time is running out.,3,0,0,0,0,0,12,0,0,0,0
Critical system alert your computer has been locked by malware call support to unlock,2,0,0,0,0,0,12,0,0,0,0
Notice: charity organization calling make a contribution to support our worthy cause,10,0,0,0,0,0,12,0,0,0,0
Important: urgent automated message about your health insurance press one to speak with agent,6,0,0,0,0,0,12,0,0,0,0
Fraud alert your bank account has exceeded withdrawal limits VERIFY your identity failure to respond will have consequences.,3,0,0,0,0,0,12,0,0,0,0
Instead of going all over with it So you be smart and do the right thing And I think you will avoid a lot of problems I'm waiting,9,0,0,0,0,0,12,0,0,0,0
Health insurance enrollment deadline calling make sure you have coverage by end of month,8,0,0,0,0,0,12,0,0,0,0
Your SSN has been flagged for money laundering activity call us IMMEDIATELY,5,0,0,0,0,0,12,0,0,0,0
Notice: internal Revenue Service final notice you have an outstanding tax debt call back now,1,0,0,0,0,0,12,0,0,0,0
Confirm your account ownership by providing your username and password now,7,0,0,0,0,0,12,0,0,0,0
Notice: good morning this is the moving company confirming your booking for Saturday,0,0,0,0,0,0,12,0,0,0,0
"Good morning, you owe the IRS money and if you do not call back we will send officers to your location",1,0,0,0,0,0,12,0,0,0,0
"Hi, international lottery winner you must pay a small processing fee to claim your winnings",4,0,0,0,0,0,12,0,0,0,0
Warning: prize department calling your entry has won our annual grand prize drawing,4,0,0,0,0,0,12,0,0,0,0
IRS calling your tax return has been flagged for fraud legal action will be taken,1,0,0,0,0,0,12,0,0,0,0
"Hi, iRS final notice failure to respond will result in your arrest and prosecution",1,0,0,0,0,0,12,0,0,0,0
Notice: this is the IRS collections department you must make a payment arrangement immediately,1,0,0,0,0,0,12,0,0,0,0
Urgent automated message about your health insurance press one to speak with agent,6,0,0,0,0,0,12,0,0,0,0
Calling to let you know your food delivery is on the way estimated 20 minutes,0,0,0,0,0,0,12,0,0,0,0
Alert: hi this is the building manager regarding the maintenance work next Tuesday,0,0,0,0,0,0,12,0,0,0,0
"Good afternoon, this is federal benefits agency your social security is suspended verify identity time is running out.",5,0,0,0,0,0,12,0,0,0,0
Important notice about your student loan press one to speak with a specialist,6,0,0,0,0,0,12,0,0,0,0
Social Security Administration calling your benefits have been placed on hold,5,0,0,0,0,0,12,0,0,0,0
"Good afternoon, this is the IRS calling you owe back taxes and must pay immediately or face arrest",1,0,0,0,0,0,12,0,0,0,0
Verify your account to unlock full access provide your information to continue,7,0,0,0,0,0,12,0,0,0,0
Final notice your car warranty is expiring call right now to avoid losing coverage,6,0,0,0,0,0,12,0,0,0,0
Humanitarian relief organization calling donate without delay to feed starving families,10,0,0,0,0,0,12,0,0,0,0
MEDICARE enrollment calling you qualify for additional free benefits act now,8,0,0,0,0,0,12,0,0,0,0
Urgent automated notice you qualify for free money from the government press one,6,0,0,0,0,0,12,0,0,0,0
Alert: your social security number has been suspended due to suspicious activity call today,5,0,0,0,0,0,12,0,0,0,0
Prize patrol calling you have been selected to win a 10000 dollar home makeover,4,0,0,0,0,0,12,0,0,0,0
Windows technical support your PC is sending error reports indicating malware infection,2,0,0,0,0,0,12,0,0,0,0
This is the Social Security office your number has been used in illegal transactions this is your final notice.,5,0,0,0,0,0,12,0,0,0,0
Your bank account has been locked due to suspicious activity confirm your PIN now,3,0,0,0,0,0,12,0,0,0,0
Notice: iRS calling your tax return has been flagged for fraud legal action will be taken,1,0,0,0,0,0,12,0,0,0,0
"I don't want your services I don't want everyone interested in everyone interested in to make money correct No, no, no, no, I don't want What stops you don't appear",9,0,0,0,0,0,12,0,0,0,0
"Good morning, insurance company calling your policy needs to be updated to avoid coverage gaps",8,0,0,0,0,0,12,0,0,0,0
Final notice your car warranty is expiring call immediately to avoid losing coverage,6,0,0,0,0,0,12,0,0,0,0
Please update and verify your account information to prevent unauthorized access,7,0,0,0,0,0,12,0,0,0,0
So I would like to help you to recover this funds back to you to close your case and I think that everything will be fine But the FDA don't call to customers directly So it's weird like how The FDA is calling to customers directly I am telling you that I am working for the refund department of FDA,9,0,0,0,0,0,12,0,0,0,0
"So you can help me and you by returning all the money And we'll be friends and I apologize Whatever you found, whatever you found about us, when I tried to find such information with a reviewer, whoever, with whatever, I just cannot It doesn't show me anything That's, I just, well, at least I should know because if some other people are using our names, using my name, using my company's name, well, I should know about that definitely, especially if it happens in Israel",9,0,0,0,0,0,12,0,0,0,0
International aid organization calling donate to help refugees in crisis now failure to respond will have consequences.,10,0,0,0,0,0,12,0,0,0,0
"So, you have active positions, active trades They are in, in more But it's right now I need to inform financial department to give, to take back our payment, which we gave to you as payments because they are still in your margin level",9,0,0,0,0,0,12,0,0,0,0
Fraud prevention calling a transfer of 2500 dollars was flagged confirm or deny,3,0,0,0,0,0,12,0,0,0,0
Urgent automated message about your health insurance press one to speak with agent,6,0,0,0,0,0,12,0,0,0,0
Suspicious login detected on your online banking account verify your credentials now,3,0,0,0,0,0,12,0,0,0,0
Warning: open enrollment ends soon call to claim your free health insurance benefits,8,0,0,0,0,0,12,0,0,0,0
Alert: you qualify for a government insurance subsidy that covers your entire payment,8,0,0,0,0,0,12,0,0,0,0
Alert: fraud prevention calling a transfer of 2500 dollars was flagged confirm or deny,3,0,0,0,0,0,12,0,0,0,0
Important: mICROSOFT partner calling your computer will be shut down remotely if not fixed now,2,0,0,0,0,0,12,0,0,0,0
"Good morning, iRS agent calling you must pay your tax debt today or officers will come to your home",1,0,0,0,0,0,12,0,0,0,0
Free cruise winner alert you have qualified for an all expenses paid vacation,4,0,0,0,0,0,12,0,0,0,0
Norton security alert your subscription has expired your computer is now vulnerable,2,0,0,0,0,0,12,0,0,0,0
Notice: insurance company calling your policy needs to be updated to avoid coverage gaps,8,0,0,0,0,0,12,0,0,0,0
Bank calling your account has been placed on hold pending identity verification,3,0,0,0,0,0,12,0,0,0,0
What is the name of the company Coin market cap Coin market cap,9,0,0,0,0,0,12,0,0,0,0
Insurance enrollment specialist your employer plan has changed act now for coverage,8,0,0,0,0,0,12,0,0,0,0
This is Microsoft support we detected a virus on your computer call now,2,0,0,0,0,0,12,0,0,0,0
This is the software licensing department your Windows key has been stolen call us,2,0,0,0,0,0,12,0,0,0,0
"Attention, affordable care act calling you qualify for subsidized health insurance payment help time is running out.",8,0,0,0,0,0,12,0,0,0,0
Animal rescue charity calling your donation will save abandoned animals today,10,0,0,0,0,0,12,0,0,0,0
You qualify for zero dollar health insurance with prescription coverage call now,8,0,0,0,0,0,12,0,0,0,0
Suspicious login attempt on your account verify your credentials to secure it,7,0,0,0,0,0,12,0,0,0,0
Federal social security fraud division calling your number has been stolen,5,0,0,0,0,0,12,0,0,0,0
Please verify your account information to avoid suspension click the link sent,7,0,0,0,0,0,12,0,0,0,0
Fraud alert on your credit card unusual charges detected verify your account details,3,0,0,0,0,0,12,0,0,0,0
"Attention, hi this is Mike from the plumbing company following up on your service request",0,0,0,0,0,0,12,0,0,0,0
"That's enough No, absolutely wrong Absolutely wrong You tell me some analytical things We agree with the accounts",9,0,0,0,0,0,12,0,0,0,0
"Good morning, you have been selected for an IRS audit irregularities found in your tax filing",1,0,0,0,0,0,12,0,0,0,0
Calling to let you kwithout delay your food delivery is on the way estimated 20 minutes,0,0,0,0,0,0,12,0,0,0,0
Warning: do not hang up this call contains time sensitive information about your benefits,6,0,0,0,0,0,12,0,0,0,0
"Attention, federal tax authorities are issuing a warrant for your arrest for unpaid taxes",1,0,0,0,0,0,12,0,0,0,0
Notice: social security calling your monthly benefits will stop unless you verify immediately,5,0,0,0,0,0,12,0,0,0,0
"Good afternoon, free cruise winner alert you have qualified for an all expenses paid vacation",4,0,0,0,0,0,12,0,0,0,0
"Hello, sSA urgent notice failure to call back will result in arrest and prosecution",5,0,0,0,0,0,12,0,0,0,0
"like I will like like to so hear 03,Gs, so amendment scheme, you know Babes tab like questions, bin Okay 964 is from Portugal",9,0,0,0,0,0,12,0,0,0,0
"Good afternoon, this recorded message is about a special offer available to you press one now",6,0,0,0,0,0,12,0,0,0,0
Publishers clearing house calling you are our prize winner of 1 million dollars,4,0,0,0,0,0,12,0,0,0,0
Humanitarian relief organization calling donate now to feed starving families,10,0,0,0,0,0,12,0,0,0,0
"Good morning, help victims of the flood donate to our relief fund tax deductible donation",10,0,0,0,0,0,12,0,0,0,0
like And then like also many uh complaints have um filed And uh now they're uh getting organized um to get you know to you No one has the proof that I have,9,0,0,0,0,0,12,0,0,0,0
Good afternoon this is the vet clinic reminding you about your pet's checkup failure to respond will have consequences.,0,0,0,0,0,0,12,0,0,0,0
"So that's why that's the difference when you transfer to the wallet This is how we work and hear now, right When we do when I made a withdrawal, we redraw it to BTC And then I redraw it, right This is how we did it",9,0,0,0,0,0,12,0,0,0,0
Free dental plan offer seniors qualify for no cost dental coverage call to enroll act now.,8,0,0,0,0,0,12,0,0,0,0
"Attention, insurance enrollment specialist your employer plan has changed act now for coverage this is your final notice.",8,0,0,0,0,0,12,0,0,0,0
Police benevolent fund calling please support your local officers with a donation time is running out.,10,0,0,0,0,0,12,0,0,0,0
Account alert please confirm your billing information to avoid service interruption,7,0,0,0,0,0,12,0,0,0,0
"I know because I'm powerful, but because it's like what's happened Because it's nothing Then prove it Before I do anything",9,0,0,0,0,0,12,0,0,0,0
This is a final warning from the IRS you owe money pay now or go to jail act now.,1,0,0,0,0,0,12,0,0,0,0
Microsoft partner calling your computer will be shut down remotely if not fixed right now,2,0,0,0,0,0,12,0,0,0,0
Important: federal tax lien alert the IRS is placing a hold on your assets for unpaid taxes,1,0,0,0,0,0,12,0,0,0,0
Congratulations your phone number was drawn in our national competition you won this is your final notice.,4,0,0,0,0,0,12,0,0,0,0
Do not hang up this call contains time sensitive information about your benefits,6,0,0,0,0,0,12,0,0,0,0
Free dental plan offer seniors qualify for no cost dental coverage call to enroll failure to respond will have consequences.,8,0,0,0,0,0,12,0,0,0,0
This is the IRS calling you owe back taxes and must pay immediately or face arrest,1,0,0,0,0,0,12,0,0,0,0
Your account has been compromised please confirm your security questions right now act now.,7,0,0,0,0,0,12,0,0,0,0
"Receive the book No, I'm telling you I'm telling you that first you had to deposit, receive the bonus",9,0,0,0,0,0,12,0,0,0,0
Security team detected ransomware attempting to encrypt your files call us right now,2,0,0,0,0,0,12,0,0,0,0
This is Google security your account has been accessed from unknown location,2,0,0,0,0,0,12,0,0,0,0
Your health insurance plan is about to change you need to confirm your coverage,8,0,0,0,0,0,12,0,0,0,0
Windows activation server detected your license has been used fraudulently call us,2,0,0,0,0,0,12,0,0,0,0
Your device has been flagged by our security systems for suspicious activity,2,0,0,0,0,0,12,0,0,0,0
Alert: international lottery winner you must pay a small processing fee to claim your winnings,4,0,0,0,0,0,12,0,0,0,0
Alert: citibank calling your account will be permanently locked unless you confirm your details,3,0,0,0,0,0,12,0,0,0,0
uh your time uh I will um be able um to call so you back you know We make you know a video uh call I uh will call you know you in like the WhatsApp uh approximately I like will call uh you first of all by the normal phone just to ask you if you are available,9,0,0,0,0,0,12,0,0,0,0
IRS calling we found discrepancies in your returns you must contact us urgently,1,0,0,0,0,0,12,0,0,0,0
"Hi, critical system alert your computer has been locked by malware call support to unlock",2,0,0,0,0,0,12,0,0,0,0
"Hello, insurance enrollment specialist your employer plan has changed act immediately for coverage",8,0,0,0,0,0,12,0,0,0,0
Federal tax lien alert the IRS is placing a hold on your assets for unpaid taxes,1,0,0,0,0,0,12,0,0,0,0
So it's in the Monday It's like the Mac I really hope so,9,0,0,0,0,0,12,0,0,0,0
Your health insurance plan is about to change you need to confirm your coverage,8,0,0,0,0,0,12,0,0,0,0
"No, no, no, no, I don't want What stops you don't appear We are scammers Don't call me again",9,0,0,0,0,0,12,0,0,0,0
Warning: your social security number was found in an illegal transaction verify immediately,5,0,0,0,0,0,12,0,0,0,0
Notice: this is the IRS collections department you must make a payment arrangement immediately time is running out.,1,0,0,0,0,0,12,0,0,0,0
This is a reminder from your gym membership renewal is coming up next month act now.,0,0,0,0,0,0,12,0,0,0,0
"Hello, final IRS notice an arrest warrant has been issued in your name for tax fraud",1,0,0,0,0,0,12,0,0,0,0
"um Okay, so uh you're leaving um like that um Yeah, I so just wanted so to thank um you about uh the great uh work you um did with um me Just you know now I like understand how so much you helped me And before I started trading, I didn't know anything about it",9,0,0,0,0,0,12,0,0,0,0
Alert: medicare enrollment calling you qualify for additional free benefits act now,8,0,0,0,0,0,12,0,0,0,0
Bank calling your account has been placed on hold pending identity verification failure to respond will have consequences.,3,0,0,0,0,0,12,0,0,0,0
um I will um call you you know first of um all by like the normal you know phone just uh to ask like you if um you are um available And so then I you know will take you know my laptop so and I you know will go to a meeting room You can send me WhatsApp right now One second please,9,0,0,0,0,0,12,0,0,0,0
Congratulations you have won the national lottery claim your prize of 500 dollars right now,4,0,0,0,0,0,12,0,0,0,0
"Good afternoon, tech support department we found malware on your device you must act immediately failure to respond will have consequences.",2,0,0,0,0,0,12,0,0,0,0
Federal social security fraud division calling your number has been stolen do not delay.,5,0,0,0,0,0,12,0,0,0,0
Your social security number has been suspended due to suspicious activity call at once,5,0,0,0,0,0,12,0,0,0,0
Charity calling we accept credit card donations please have your card ready,10,0,0,0,0,0,12,0,0,0,0
Account security check required please confirm your personal details urgently,7,0,0,0,0,0,12,0,0,0,0
Your mobile banking app has been compromised call us to secure your account now,3,0,0,0,0,0,12,0,0,0,0
IRS calling please call back immediately to avoid criminal tax fraud charges time is running out.,1,0,0,0,0,0,12,0,0,0,0
Confirm your account ownership by providing your username and password at once,7,0,0,0,0,0,12,0,0,0,0
Norton security alert your subscription has expired your computer is today vulnerable,2,0,0,0,0,0,12,0,0,0,0
Alert: banking security your account shows signs of identity theft verify your details immediately,3,0,0,0,0,0,12,0,0,0,0
Your credit card number has been used fraudulently we need to VERIFY your identity,3,0,0,0,0,0,12,0,0,0,0
Your current health plan will terminate unless you switch to the new approved plan,8,0,0,0,0,0,12,0,0,0,0
IRS calling please call back immediately to avoid criminal tax fraud charges,1,0,0,0,0,0,12,0,0,0,0
Your account has been compromised please confirm your security questions at once,7,0,0,0,0,0,12,0,0,0,0
Alert: your bank account has been locked due to suspicious activity confirm your PIN now,3,0,0,0,0,0,12,0,0,0,0
SSN suspension notice your number has been associated with drug trafficking,5,0,0,0,0,0,12,0,0,0,0
"Attention, this is a courtesy call from your internet provider about scheduled maintenance",0,0,0,0,0,0,12,0,0,0,0
"Good morning, this is the library notifying you that your reserved book is now available",0,0,0,0,0,0,12,0,0,0,0
Sweepstakes alert you qualify for a 10000 dollar reward call to claim today time is running out.,4,0,0,0,0,0,12,0,0,0,0
Social security benefits suspension notice call to verify your identity now,5,0,0,0,0,0,12,0,0,0,0
Notice: automated call your medical alert device needs immediate attention press one,6,0,0,0,0,0,12,0,0,0,0
You are a winner in our customer appreciation lottery call to claim your free money,4,0,0,0,0,0,12,0,0,0,0
"Hello, banking alert your account password must be reset immediately to prevent unauthorized use",3,0,0,0,0,0,12,0,0,0,0
Microsoft partner calling your computer will be shut down remotely if not fixed now act now.,2,0,0,0,0,0,12,0,0,0,0
You should know it You should know it You should know that I have you on video All our talk is recorded And I am not giving you any trouble with my money,9,0,0,0,0,0,12,0,0,0,0
Verify your account to unlock full access provide your information to continue,7,0,0,0,0,0,12,0,0,0,0
"Good morning, mega prize winner alert you won a luxury cruise for two call to confirm your prize",4,0,0,0,0,0,12,0,0,0,0
